Transaction_ID,Account_ID,Transaction_Date,Channel,Transaction_Type,Category,Amount,Is_Potential_Fraud
TXN008087,ACC00309,2024-01-04,Branch,Debit,Transfer,178619.38,0
TXN008088,ACC00049,2021-05-23,Branch,Debit,Cash Withdrawal,111216.53,0
TXN008089,ACC00078,2023-07-20,Online,Credit,Transfer,27507.7,0
TXN008090,ACC00336,2023-11-13,Branch,Debit,Transfer,77767.21,0
TXN008091,ACC00433,2021-06-30,Branch,Debit,Transfer,124232.82,0
TXN008092,ACC00358,2023-12-05,UPI,Credit,Transfer,9234.46,0
TXN008093,ACC00122,2021-04-02,Online,Debit,EMI,176935.59,0
TXN008094,ACC00444,2021-02-03,Branch,Credit,Bills,13603.08,0
TXN008095,ACC00359,2022-11-09,ATM,Credit,Fees,6166.7,0
TXN008096,ACC00090,2023-01-29,Branch,Debit,Bills,453.01,0
TXN008097,ACC00346,2022-01-17,Online,Credit,Fees,136764.71,0
TXN008098,ACC00193,2023-08-24,POS,Credit,Salary,91211.22,0
TXN008099,ACC00416,2022-01-22,UPI,Credit,Fees,20608.4,0
TXN008100,ACC00377,2022-06-19,UPI,Credit,Bills,171248.89,0
TXN008101,ACC00244,2021-07-19,Online,Debit,Transfer,40583.92,0
TXN008102,ACC00149,2021-10-02,Branch,Credit,Bills,65298.52,1
TXN008103,ACC00146,2022-05-16,ATM,Debit,Fees,35585.41,0
TXN008104,ACC00316,2022-04-04,Branch,Debit,Cash Withdrawal,185354.92,0
TXN008105,ACC00378,2021-02-19,Branch,Debit,Fees,151625.45,0
TXN008106,ACC00141,2023-08-28,ATM,Credit,Cash Withdrawal,144804.48,0
TXN008107,ACC00408,2023-09-15,UPI,Debit,Bills,8847.01,0
TXN008108,ACC00286,2022-06-16,Branch,Debit,Transfer,104564.21,0
TXN008109,ACC00386,2023-10-01,POS,Debit,Fees,115111.71,0
TXN008110,ACC00339,2022-09-20,POS,Debit,EMI,76535.04,0
TXN008111,ACC00111,2021-12-05,Online,Debit,Transfer,64385.16,0
TXN008112,ACC00108,2023-12-13,Online,Debit,Bills,170395.97,0
TXN008113,ACC00367,2021-01-04,ATM,Debit,Bills,4652.17,0
TXN008114,ACC00281,2021-10-08,ATM,Credit,Salary,125089.7,0
TXN008115,ACC00050,2021-03-14,Online,Credit,Transfer,78879.67,0
TXN008116,ACC00014,2023-02-07,Branch,Debit,Salary,133206.84,0
TXN008117,ACC00134,2023-08-29,UPI,Debit,Salary,39623.61,0
TXN008118,ACC00076,2023-09-25,POS,Credit,Shopping,47769.94,0
TXN008119,ACC00084,2021-07-27,ATM,Debit,Cash Withdrawal,117391.42,0
TXN008120,ACC00343,2021-09-17,Online,Debit,Salary,195988.71,0
TXN008121,ACC00158,2023-07-19,POS,Credit,Cash Withdrawal,194937.98,0
TXN008122,ACC00286,2021-09-20,ATM,Debit,Bills,49833.75,1
TXN008123,ACC00422,2023-02-22,ATM,Debit,Fees,20515.09,0
TXN008124,ACC00314,2022-05-20,Branch,Debit,Bills,118089.13,0
TXN008125,ACC00094,2021-07-22,ATM,Debit,Shopping,84025.52,0
TXN008126,ACC00297,2021-02-21,UPI,Credit,Shopping,152349.26,0
TXN008127,ACC00094,2021-12-29,ATM,Debit,Fees,105620.35,0
TXN008128,ACC00057,2021-02-14,UPI,Debit,Transfer,102141.83,0
TXN008129,ACC00164,2023-04-07,Branch,Credit,Fees,129309.65,0
TXN008130,ACC00320,2023-02-28,UPI,Credit,Shopping,25327.37,0
TXN008131,ACC00098,2023-02-10,POS,Debit,EMI,135448.49,0
TXN008132,ACC00016,2021-05-22,ATM,Debit,Bills,97729.51,0
TXN008133,ACC00344,2023-03-08,Online,Debit,Bills,164038.41,0
TXN008134,ACC00078,2021-02-06,Online,Debit,Cash Withdrawal,27784.43,0
TXN008135,ACC00346,2021-02-14,UPI,Debit,Shopping,60184.37,0
TXN008136,ACC00072,2023-07-09,Branch,Debit,Cash Withdrawal,190051.76,0
TXN008137,ACC00270,2023-12-06,UPI,Debit,Shopping,110636.92,0
TXN008138,ACC00287,2022-07-19,UPI,Credit,Bills,185863.73,0
TXN008139,ACC00066,2021-10-28,UPI,Credit,Shopping,137822.57,0
TXN008140,ACC00368,2021-10-15,POS,Debit,Transfer,185289.95,0
TXN008141,ACC00068,2023-02-25,POS,Debit,Shopping,63599.37,0
TXN008142,ACC00193,2021-09-26,UPI,Debit,Shopping,18152.22,0
TXN008143,ACC00055,2023-03-02,Branch,Debit,Fees,160458.24,0
TXN008144,ACC00379,2023-12-22,ATM,Debit,Transfer,160903.53,0
TXN008145,ACC00168,2022-08-04,Online,Debit,Transfer,123784.42,0
TXN008146,ACC00409,2023-07-25,POS,Credit,Transfer,115935.06,0
TXN008147,ACC00025,2021-12-20,ATM,Credit,Cash Withdrawal,182985.89,0
TXN008148,ACC00131,2023-08-26,POS,Debit,Bills,35340.87,0
TXN008149,ACC00325,2021-03-12,POS,Debit,Fees,123326.77,0
TXN008150,ACC00102,2023-04-15,POS,Debit,Shopping,10001.63,0
TXN008151,ACC00374,2022-02-17,UPI,Credit,Transfer,28215.94,0
TXN008152,ACC00282,2022-09-04,UPI,Credit,Transfer,87482.61,0
TXN008153,ACC00296,2023-12-21,POS,Credit,Bills,164250.41,0
TXN008154,ACC00294,2022-09-07,POS,Debit,EMI,146639.88,0
TXN008155,ACC00422,2022-06-13,Online,Credit,Shopping,194814.17,0
TXN008156,ACC00263,2021-07-10,ATM,Debit,EMI,9017.49,0
TXN008157,ACC00414,2021-03-19,ATM,Debit,EMI,76301.38,0
TXN008158,ACC00120,2023-06-08,Branch,Debit,Transfer,31800.22,0
TXN008159,ACC00403,2023-08-07,Branch,Debit,Cash Withdrawal,7440.41,0
TXN008160,ACC00231,2021-01-17,Branch,Credit,Bills,52916.29,0
TXN008161,ACC00291,2023-03-26,UPI,Debit,Shopping,48932.15,0
TXN008162,ACC00161,2022-03-10,UPI,Debit,Shopping,84034.54,0
TXN008163,ACC00161,2023-12-03,Online,Credit,Shopping,28059.24,0
TXN008164,ACC00078,2023-12-28,UPI,Debit,Cash Withdrawal,97739.09,0
TXN008165,ACC00038,2021-07-31,Branch,Debit,EMI,184023.66,0
TXN008166,ACC00394,2021-07-22,POS,Debit,Salary,149650.38,0
TXN008167,ACC00441,2022-12-27,Branch,Credit,Bills,168443.36,0
TXN008168,ACC00028,2021-04-19,Online,Debit,Salary,160955.48,0
TXN008169,ACC00100,2023-08-26,POS,Debit,EMI,77955.79,0
TXN008170,ACC00294,2021-10-11,UPI,Credit,Transfer,141806.76,0
TXN008171,ACC00400,2023-07-30,POS,Debit,Salary,150863.54,1
TXN008172,ACC00124,2023-01-07,Online,Debit,Salary,41169.34,0
TXN008173,ACC00405,2023-07-21,UPI,Debit,Bills,172059.46,0
TXN008174,ACC00092,2022-08-26,ATM,Debit,EMI,91576.59,0
TXN008175,ACC00255,2022-05-06,Branch,Credit,Bills,3321.13,0
TXN008176,ACC00097,2021-01-19,Branch,Credit,Transfer,128694.65,0
TXN008177,ACC00006,2023-03-12,Online,Debit,Cash Withdrawal,135368.78,0
TXN008178,ACC00169,2023-01-30,Online,Credit,Cash Withdrawal,110374.87,0
TXN008179,ACC00383,2023-07-18,Branch,Debit,Cash Withdrawal,42522.44,0
TXN008180,ACC00271,2021-10-25,POS,Debit,Shopping,96481.49,0
TXN008181,ACC00108,2022-12-06,ATM,Credit,Cash Withdrawal,80055.48,0
TXN008182,ACC00387,2023-03-26,ATM,Debit,Fees,194938.48,0
TXN008183,ACC00299,2023-03-14,Online,Debit,Cash Withdrawal,164944.45,0
TXN008184,ACC00047,2022-01-08,Online,Debit,EMI,152391.83,0
TXN008185,ACC00099,2023-07-17,POS,Debit,Fees,36255.69,0
TXN008186,ACC00014,2023-08-09,Online,Credit,Cash Withdrawal,66241.45,0
TXN008187,ACC00194,2023-04-24,ATM,Credit,Cash Withdrawal,75973.38,0
TXN008188,ACC00157,2023-08-05,Branch,Credit,Transfer,98550.88,0
TXN008189,ACC00388,2022-03-19,ATM,Credit,Transfer,6093.39,0
TXN008190,ACC00154,2021-05-22,POS,Credit,Salary,118622.2,0
TXN008191,ACC00115,2022-02-06,Branch,Debit,Fees,71603.42,0
TXN008192,ACC00396,2023-04-03,Branch,Credit,Bills,112357.35,0
TXN008193,ACC00258,2021-08-10,ATM,Credit,Salary,1845.23,0
TXN008194,ACC00145,2023-01-07,Branch,Debit,Salary,64320.56,0
TXN008195,ACC00291,2023-09-21,Branch,Debit,Shopping,153744.78,0
TXN008196,ACC00010,2021-04-23,Online,Debit,Bills,100241.26,0
TXN008197,ACC00368,2023-12-30,Branch,Debit,Shopping,157788.02,0
TXN008198,ACC00214,2022-08-21,POS,Debit,Cash Withdrawal,139807.13,0
TXN008199,ACC00233,2023-06-23,Branch,Credit,Transfer,170991.37,0
TXN008200,ACC00171,2022-04-30,Online,Credit,Cash Withdrawal,1538.35,0
TXN008201,ACC00021,2022-07-05,UPI,Credit,Shopping,52302.03,0
TXN008202,ACC00015,2023-10-31,UPI,Debit,Transfer,109782.91,0
TXN008203,ACC00419,2021-01-03,POS,Credit,Salary,188206.56,0
TXN008204,ACC00368,2022-10-24,POS,Debit,Cash Withdrawal,135974.05,0
TXN008205,ACC00126,2021-03-08,Branch,Credit,Shopping,91344.93,1
TXN008206,ACC00341,2022-12-06,Branch,Debit,Cash Withdrawal,26071.76,0
TXN008207,ACC00341,2021-04-08,UPI,Credit,Bills,98668.41,0
TXN008208,ACC00213,2023-12-17,UPI,Credit,Shopping,88245.34,0
TXN008209,ACC00188,2021-03-29,ATM,Debit,Transfer,155699.73,0
TXN008210,ACC00172,2023-08-30,UPI,Debit,EMI,82699.06,0
TXN008211,ACC00247,2022-10-15,UPI,Debit,Cash Withdrawal,63801.67,0
TXN008212,ACC00005,2022-10-18,POS,Credit,Fees,17989.45,0
TXN008213,ACC00231,2023-07-01,ATM,Debit,Cash Withdrawal,9347.89,0
TXN008214,ACC00201,2022-01-06,ATM,Debit,Fees,87854.93,0
TXN008215,ACC00373,2022-01-10,Branch,Debit,Bills,69405.05,0
TXN008216,ACC00402,2021-02-21,Branch,Credit,Transfer,111087.07,0
TXN008217,ACC00149,2021-02-10,ATM,Debit,Cash Withdrawal,142400.09,0
TXN008218,ACC00072,2023-03-27,ATM,Credit,Fees,8049.36,0
TXN008219,ACC00226,2021-04-01,Branch,Credit,EMI,99268.61,0
TXN008220,ACC00074,2021-02-08,POS,Credit,Cash Withdrawal,172401.28,0
TXN008221,ACC00307,2023-11-03,POS,Debit,Bills,91060.56,0
TXN008222,ACC00169,2023-06-19,POS,Credit,EMI,104272.38,0
TXN008223,ACC00249,2022-09-13,POS,Debit,Salary,97384.03,0
TXN008224,ACC00280,2021-04-14,Branch,Debit,Salary,77989.09,1
TXN008225,ACC00152,2023-01-13,Online,Debit,Cash Withdrawal,22068.4,0
TXN008226,ACC00224,2021-02-12,UPI,Credit,Shopping,25314.93,0
TXN008227,ACC00225,2021-07-28,UPI,Credit,Shopping,35858.89,0
TXN008228,ACC00038,2022-08-23,UPI,Credit,Shopping,158523.3,0
TXN008229,ACC00044,2022-08-28,UPI,Debit,Shopping,55102.69,0
TXN008230,ACC00185,2022-04-21,Branch,Debit,Fees,189627.35,0
TXN008231,ACC00443,2021-04-19,Online,Credit,Cash Withdrawal,162043.52,0
TXN008232,ACC00241,2021-08-02,Branch,Credit,EMI,136923.91,0
TXN008233,ACC00418,2022-02-13,Online,Debit,Bills,144092.71,0
TXN008234,ACC00331,2023-02-10,Branch,Debit,Bills,9574.06,0
TXN008235,ACC00351,2022-09-25,ATM,Debit,Fees,113699.45,0
TXN008236,ACC00210,2021-03-18,Online,Debit,Shopping,188214.33,0
TXN008237,ACC00023,2021-04-05,UPI,Credit,Salary,7870.08,0
TXN008238,ACC00124,2021-09-26,Online,Credit,Transfer,58238.75,0
TXN008239,ACC00086,2021-12-27,POS,Debit,Shopping,10349.72,0
TXN008240,ACC00043,2022-06-14,Online,Credit,Shopping,113969.83,0
TXN008241,ACC00040,2022-11-14,POS,Credit,Cash Withdrawal,23284.32,0
TXN008242,ACC00303,2021-06-11,POS,Debit,Fees,95876.07,0
TXN008243,ACC00169,2022-04-10,ATM,Debit,Salary,144003.89,0
TXN008244,ACC00175,2023-04-03,Online,Credit,Transfer,32929.49,1
TXN008245,ACC00020,2022-07-02,ATM,Debit,EMI,151085.12,0
TXN008246,ACC00109,2021-02-21,UPI,Credit,EMI,12087.88,0
TXN008247,ACC00193,2022-05-03,Online,Debit,Transfer,29967.41,0
TXN008248,ACC00244,2021-04-02,Branch,Credit,Transfer,56058.07,0
TXN008249,ACC00324,2022-10-13,Branch,Debit,Fees,159230.01,0
TXN008250,ACC00280,2021-12-23,Branch,Credit,EMI,170034.87,0
TXN008251,ACC00228,2022-12-20,POS,Debit,Shopping,44114.94,0
TXN008252,ACC00036,2021-07-18,Branch,Debit,Fees,19201.98,0
TXN008253,ACC00045,2023-03-26,UPI,Debit,Shopping,169598.36,0
TXN008254,ACC00386,2021-08-05,Online,Debit,Cash Withdrawal,129891.02,0
TXN008255,ACC00028,2022-07-10,Online,Debit,Salary,31613.19,0
TXN008256,ACC00154,2023-03-14,POS,Credit,Transfer,111565.47,0
TXN008257,ACC00023,2022-12-02,POS,Credit,Shopping,174480.67,0
TXN008258,ACC00207,2022-05-18,POS,Debit,Shopping,13949.51,0
TXN008259,ACC00420,2022-04-14,UPI,Credit,Salary,16790.06,0
TXN008260,ACC00091,2022-01-01,Online,Credit,Transfer,54757.87,0
TXN008261,ACC00390,2022-09-16,ATM,Debit,Salary,130469.85,0
TXN008262,ACC00419,2023-07-09,POS,Credit,Salary,35642.8,0
TXN008263,ACC00359,2022-07-15,Branch,Credit,EMI,163282.62,0
TXN008264,ACC00038,2023-04-03,ATM,Credit,Salary,150098.51,0
TXN008265,ACC00419,2023-08-25,ATM,Credit,Fees,112222.92,0
TXN008266,ACC00228,2022-10-25,POS,Debit,Fees,23257.74,0
TXN008267,ACC00202,2023-01-21,Branch,Credit,Fees,197644.55,0
TXN008268,ACC00350,2024-01-04,POS,Credit,Transfer,98032.22,0
TXN008269,ACC00309,2022-01-18,POS,Credit,Shopping,90442.03,0
TXN008270,ACC00254,2021-11-05,Branch,Credit,Shopping,199114.04,0
TXN008271,ACC00038,2021-06-25,ATM,Debit,EMI,172780.46,0
TXN008272,ACC00221,2021-08-16,ATM,Credit,Transfer,91300.73,0
TXN008273,ACC00187,2021-12-13,Branch,Debit,Fees,83789.66,0
TXN008274,ACC00043,2023-10-18,ATM,Debit,Shopping,19227.08,0
TXN008275,ACC00359,2021-12-16,UPI,Debit,Salary,185306.02,1
TXN008276,ACC00114,2022-03-31,POS,Debit,Fees,168762.78,0
TXN008277,ACC00260,2022-03-17,UPI,Debit,Fees,62035.0,0
TXN008278,ACC00005,2023-01-31,UPI,Credit,Bills,150676.59,0
TXN008279,ACC00068,2022-05-30,UPI,Credit,Fees,152557.75,0
TXN008280,ACC00228,2021-10-15,Online,Debit,Bills,45620.75,0
TXN008281,ACC00123,2021-01-08,Online,Debit,Fees,122750.41,0
TXN008282,ACC00173,2021-03-28,UPI,Credit,Fees,51043.01,0
TXN008283,ACC00336,2023-09-25,POS,Credit,Fees,157987.72,0
TXN008284,ACC00153,2021-10-13,UPI,Debit,Bills,30804.25,0
TXN008285,ACC00267,2021-03-15,UPI,Credit,Bills,133797.75,0
TXN008286,ACC00157,2023-03-17,Online,Credit,Salary,65236.04,0
TXN008287,ACC00162,2021-06-07,UPI,Debit,Shopping,7284.6,0
TXN008288,ACC00214,2022-03-06,POS,Debit,EMI,24784.74,0
TXN008289,ACC00398,2023-04-26,POS,Debit,Salary,130997.08,0
TXN008290,ACC00376,2021-02-05,UPI,Debit,Shopping,48020.86,0
TXN008291,ACC00408,2023-10-18,POS,Debit,Transfer,126225.52,0
TXN008292,ACC00443,2023-09-01,UPI,Credit,Shopping,82993.69,0
TXN008293,ACC00423,2023-10-15,Online,Debit,Shopping,138558.06,0
TXN008294,ACC00026,2022-12-14,UPI,Credit,Shopping,98615.08,0
TXN008295,ACC00427,2023-12-06,ATM,Debit,Salary,61743.99,0
TXN008296,ACC00292,2022-05-03,Online,Debit,Shopping,29206.55,0
TXN008297,ACC00423,2022-09-11,POS,Debit,Fees,68252.6,0
TXN008298,ACC00189,2021-06-19,POS,Debit,Shopping,126997.07,0
TXN008299,ACC00400,2021-05-26,Online,Debit,Transfer,148107.68,0
TXN008300,ACC00122,2023-05-18,ATM,Debit,Transfer,32109.92,0
TXN008301,ACC00230,2022-02-24,Online,Credit,Bills,132871.27,0
TXN008302,ACC00059,2022-07-27,Branch,Debit,Cash Withdrawal,35896.94,0
TXN008303,ACC00096,2023-10-24,ATM,Debit,Salary,44402.78,0
TXN008304,ACC00262,2023-03-10,Online,Credit,Shopping,106286.88,0
TXN008305,ACC00354,2021-11-17,Branch,Credit,Bills,57876.0,0
TXN008306,ACC00312,2021-09-03,UPI,Debit,Bills,132336.01,0
TXN008307,ACC00136,2022-04-22,ATM,Credit,Salary,191157.54,0
TXN008308,ACC00350,2023-02-22,UPI,Credit,Cash Withdrawal,29821.0,0
TXN008309,ACC00283,2022-06-17,Branch,Debit,Bills,114123.64,0
TXN008310,ACC00411,2021-08-25,POS,Debit,Bills,184663.67,1
TXN008311,ACC00120,2023-09-02,POS,Credit,Salary,35346.97,0
TXN008312,ACC00430,2022-11-10,POS,Debit,EMI,73401.84,0
TXN008313,ACC00425,2022-08-02,UPI,Credit,Bills,24767.19,0
TXN008314,ACC00025,2021-05-10,ATM,Credit,Transfer,128425.44,0
TXN008315,ACC00342,2021-01-11,UPI,Credit,Fees,133845.13,0
TXN008316,ACC00146,2021-09-14,UPI,Credit,Bills,132853.25,0
TXN008317,ACC00012,2023-03-27,POS,Debit,Salary,108448.3,0
TXN008318,ACC00087,2022-01-04,UPI,Debit,Salary,149264.86,0
TXN008319,ACC00435,2023-08-02,Branch,Debit,Cash Withdrawal,7223.67,0
TXN008320,ACC00109,2023-06-01,Online,Debit,Fees,191504.82,0
TXN008321,ACC00423,2021-01-19,Online,Debit,EMI,44458.14,0
TXN008322,ACC00345,2021-04-20,Online,Debit,EMI,24356.32,0
TXN008323,ACC00266,2022-05-20,POS,Debit,Cash Withdrawal,188230.15,0
TXN008324,ACC00222,2023-11-24,POS,Debit,Cash Withdrawal,166095.86,0
TXN008325,ACC00074,2023-09-30,Online,Debit,Transfer,152985.84,0
TXN008326,ACC00333,2021-09-12,ATM,Debit,Fees,20993.9,0
TXN008327,ACC00310,2022-09-30,Online,Debit,Transfer,161515.47,0
TXN008328,ACC00413,2021-05-14,UPI,Debit,Bills,121824.25,0
TXN008329,ACC00102,2022-05-14,Online,Credit,EMI,146395.13,0
TXN008330,ACC00425,2022-02-01,Online,Debit,Transfer,195615.15,0
TXN008331,ACC00137,2022-10-09,ATM,Debit,Bills,38928.51,0
TXN008332,ACC00191,2022-11-16,POS,Debit,Shopping,100901.17,0
TXN008333,ACC00421,2021-01-19,POS,Debit,Bills,150682.72,0
TXN008334,ACC00142,2023-10-08,UPI,Debit,Fees,86759.59,0
TXN008335,ACC00357,2021-04-29,Online,Credit,Transfer,10977.88,1
TXN008336,ACC00073,2021-10-29,Branch,Credit,Fees,22332.21,0
TXN008337,ACC00328,2021-08-15,UPI,Debit,Bills,120438.29,0
TXN008338,ACC00167,2021-12-22,POS,Debit,Fees,57036.58,0
TXN008339,ACC00168,2022-12-02,ATM,Debit,Fees,27611.24,0
TXN008340,ACC00054,2022-05-02,POS,Credit,Shopping,68011.4,0
TXN008341,ACC00259,2021-08-11,POS,Debit,Transfer,40236.14,0
TXN008342,ACC00439,2023-09-22,ATM,Debit,Bills,4836.7,0
TXN008343,ACC00111,2022-05-15,Online,Credit,Transfer,30405.21,0
TXN008344,ACC00232,2023-11-12,Online,Credit,Cash Withdrawal,176621.44,0
TXN008345,ACC00161,2021-12-31,POS,Debit,Cash Withdrawal,2456.85,0
TXN008346,ACC00352,2023-12-04,UPI,Debit,Bills,154781.37,0
TXN008347,ACC00327,2022-06-03,Branch,Credit,Salary,150704.55,0
TXN008348,ACC00019,2022-06-13,UPI,Debit,Transfer,112869.33,0
TXN008349,ACC00290,2021-07-05,UPI,Debit,Transfer,41729.13,0
TXN008350,ACC00050,2023-03-09,POS,Credit,Cash Withdrawal,175617.94,0
TXN008351,ACC00175,2023-09-09,POS,Debit,Cash Withdrawal,95041.36,0
TXN008352,ACC00302,2021-12-14,Branch,Credit,Fees,34682.59,0
TXN008353,ACC00184,2023-07-11,Branch,Debit,Transfer,85833.07,0
TXN008354,ACC00185,2023-07-10,Branch,Debit,Transfer,39023.7,0
TXN008355,ACC00339,2023-08-15,POS,Credit,Cash Withdrawal,75232.77,0
TXN008356,ACC00307,2021-12-27,POS,Credit,Bills,99362.72,0
TXN008357,ACC00310,2021-07-01,UPI,Credit,EMI,72012.18,0
TXN008358,ACC00346,2021-04-07,POS,Credit,Fees,131426.0,0
TXN008359,ACC00081,2022-07-17,Online,Credit,Bills,187186.76,0
TXN008360,ACC00374,2021-11-10,Online,Credit,Shopping,69662.46,0
TXN008361,ACC00156,2023-08-13,Branch,Credit,Salary,71180.12,1
TXN008362,ACC00275,2021-01-21,POS,Credit,Bills,147673.58,0
TXN008363,ACC00283,2023-03-16,Online,Credit,Bills,106141.66,0
TXN008364,ACC00432,2022-07-30,UPI,Debit,Transfer,85796.45,1
TXN008365,ACC00249,2022-02-07,ATM,Debit,Fees,162770.95,0
TXN008366,ACC00147,2022-09-05,UPI,Credit,Shopping,178212.66,0
TXN008367,ACC00435,2023-08-28,ATM,Debit,Fees,118137.79,0
TXN008368,ACC00007,2022-11-24,UPI,Credit,Transfer,37061.4,0
TXN008369,ACC00157,2023-08-17,Online,Credit,Cash Withdrawal,93283.86,0
TXN008370,ACC00171,2023-05-22,POS,Debit,Fees,100898.91,0
TXN008371,ACC00069,2023-04-20,ATM,Credit,Transfer,86469.86,0
TXN008372,ACC00094,2021-04-13,POS,Credit,EMI,52523.25,0
TXN008373,ACC00369,2021-11-29,POS,Credit,Salary,94490.75,0
TXN008374,ACC00363,2023-01-23,Online,Credit,EMI,89336.9,0
TXN008375,ACC00376,2021-05-14,Branch,Debit,Transfer,41938.23,0
TXN008376,ACC00186,2022-03-01,Branch,Credit,Salary,180690.96,1
TXN008377,ACC00392,2023-07-26,ATM,Debit,Bills,177073.92,0
TXN008378,ACC00170,2022-05-20,Online,Debit,Fees,151935.3,0
TXN008379,ACC00204,2023-05-21,POS,Credit,Shopping,80219.27,0
TXN008380,ACC00042,2021-07-09,UPI,Debit,EMI,74099.86,0
TXN008381,ACC00013,2022-09-04,UPI,Debit,Shopping,143307.25,0
TXN008382,ACC00154,2021-02-21,ATM,Debit,Transfer,121643.44,0
TXN008383,ACC00274,2022-09-04,ATM,Debit,Salary,120139.63,0
TXN008384,ACC00298,2022-01-09,ATM,Credit,Cash Withdrawal,24866.1,0
TXN008385,ACC00051,2022-01-10,Online,Credit,Fees,123675.84,0
TXN008386,ACC00369,2022-01-24,UPI,Credit,Fees,180377.51,0
TXN008387,ACC00212,2022-11-05,Online,Debit,Bills,17209.0,1
TXN008388,ACC00144,2023-03-15,Online,Debit,Salary,67867.3,0
TXN008389,ACC00357,2022-02-08,POS,Credit,Cash Withdrawal,101827.41,0
TXN008390,ACC00003,2022-08-16,Online,Debit,Shopping,137217.6,0
TXN008391,ACC00254,2023-01-02,Online,Debit,Shopping,17972.5,0
TXN008392,ACC00335,2022-05-20,POS,Credit,Bills,174567.6,1
TXN008393,ACC00256,2021-03-24,Branch,Debit,Cash Withdrawal,8157.1,0
TXN008394,ACC00098,2021-11-15,POS,Debit,Cash Withdrawal,171545.05,0
TXN008395,ACC00173,2023-12-27,ATM,Credit,Bills,5578.97,0
TXN008396,ACC00150,2022-02-18,Branch,Credit,Salary,30746.98,0
TXN008397,ACC00279,2022-03-29,UPI,Credit,EMI,160074.75,0
TXN008398,ACC00059,2023-01-16,Online,Credit,Salary,172039.88,0
TXN008399,ACC00446,2021-07-17,Branch,Credit,Fees,196454.05,0
TXN008400,ACC00113,2021-09-16,UPI,Credit,Shopping,23187.18,0
TXN008401,ACC00324,2021-10-25,POS,Credit,Salary,105313.9,1
TXN008402,ACC00243,2021-10-27,POS,Debit,Transfer,15477.31,0
TXN008403,ACC00310,2021-05-09,ATM,Credit,Salary,31323.7,0
TXN008404,ACC00057,2022-05-13,ATM,Debit,Fees,34940.05,0
TXN008405,ACC00407,2022-03-14,Branch,Credit,Salary,12724.48,0
TXN008406,ACC00367,2021-07-26,Online,Debit,Cash Withdrawal,178601.31,0
TXN008407,ACC00060,2021-10-21,POS,Debit,Fees,25314.79,0
TXN008408,ACC00329,2021-01-29,Branch,Debit,Fees,125886.7,0
TXN008409,ACC00216,2021-06-28,Branch,Debit,Transfer,125168.13,0
TXN008410,ACC00233,2021-02-10,Branch,Debit,Shopping,39769.11,0
TXN008411,ACC00055,2021-12-10,ATM,Credit,Bills,199682.33,0
TXN008412,ACC00373,2023-03-27,POS,Credit,Salary,69506.19,0
TXN008413,ACC00208,2023-01-07,ATM,Credit,EMI,181023.62,0
TXN008414,ACC00063,2022-09-18,ATM,Debit,Cash Withdrawal,189659.53,0
TXN008415,ACC00184,2021-10-05,Branch,Debit,Cash Withdrawal,189800.31,0
TXN008416,ACC00311,2022-06-13,UPI,Debit,Bills,150579.88,0
TXN008417,ACC00281,2021-03-27,UPI,Credit,EMI,50798.31,0
TXN008418,ACC00026,2021-11-13,UPI,Debit,Salary,24175.04,0
TXN008419,ACC00177,2022-11-24,Branch,Debit,EMI,113998.5,0
TXN008420,ACC00063,2023-05-13,Online,Credit,Cash Withdrawal,72039.82,0
TXN008421,ACC00429,2021-11-11,POS,Credit,Bills,166216.25,0
TXN008422,ACC00073,2021-08-13,Branch,Credit,EMI,149010.76,0
TXN008423,ACC00335,2023-12-14,Branch,Debit,EMI,55329.84,0
TXN008424,ACC00167,2021-03-09,ATM,Debit,Bills,3452.2,0
TXN008425,ACC00225,2023-10-18,UPI,Credit,Fees,47501.29,0
TXN008426,ACC00065,2023-05-06,Branch,Debit,Bills,113444.76,0
TXN008427,ACC00069,2024-01-01,Online,Debit,Bills,15845.54,0
TXN008428,ACC00440,2023-06-02,POS,Debit,Cash Withdrawal,131671.61,0
TXN008429,ACC00009,2023-08-29,Online,Debit,Bills,134355.67,0
TXN008430,ACC00236,2021-07-19,Branch,Credit,Transfer,33920.31,0
TXN008431,ACC00198,2021-11-28,Branch,Debit,Salary,119283.83,0
TXN008432,ACC00412,2022-07-01,ATM,Debit,Cash Withdrawal,121413.94,0
TXN008433,ACC00173,2021-03-07,Online,Credit,Fees,95621.73,0
TXN008434,ACC00282,2023-01-01,ATM,Debit,Bills,190651.5,0
TXN008435,ACC00028,2022-07-22,Online,Debit,Shopping,21677.23,0
TXN008436,ACC00296,2022-10-19,UPI,Credit,EMI,81354.8,0
TXN008437,ACC00399,2022-02-08,UPI,Debit,Bills,176590.01,0
TXN008438,ACC00134,2022-09-10,Online,Credit,Bills,77293.49,0
TXN008439,ACC00027,2022-08-19,ATM,Debit,Salary,84956.69,0
TXN008440,ACC00038,2022-10-10,UPI,Debit,Bills,133671.36,0
TXN008441,ACC00196,2021-05-26,Branch,Debit,Cash Withdrawal,133129.43,0
TXN008442,ACC00203,2023-01-31,POS,Credit,Transfer,4629.25,0
TXN008443,ACC00085,2021-05-05,ATM,Debit,Shopping,91166.7,0
TXN008444,ACC00320,2022-04-25,Online,Debit,Shopping,66735.69,0
TXN008445,ACC00030,2023-09-29,POS,Credit,Fees,125557.66,0
TXN008446,ACC00099,2022-12-13,POS,Debit,Bills,111162.68,0
